failCount_month,lifeTime_month,activeLife_month
0,9935999,9936000
0,9849599,8640000
8,9676799,9590400
0,9849599,9849600
0,9676799,9676800
0,8121599,8121600
0,7171199,6998400
0,7516799,7516800
0,8035199,8035200
0,8207999,7689600
0,8121599,8121600
0,7603199,7603200
0,7343999,7344000
0,6998399,4233600
0,6566399,6566400
5,6652799,6652800
4,6566399,6566400
0,6825599,6825600
0,6739199,6739200
0,6220799,6134400
0,6739199,6739200
4,6220799,6220800
4,298100326,224033764
0,5615999,5616000
0,6220799,6220800
0,6220799,6220800
0,6047999,5961600
0,5443199,4233600
0,5615999,5529600
0,5702399,5702400
0,5443199,5443200
0,5615999,5616000
0,66548892,60566400
0,5529599,5529600
0,4406399,4406400
0,5356799,5356800
0,4751999,4752000
0,4751999,4406400
4,4579199,4579200
0,4492799,4233600
0,3887999,3888000
0,4147199,4147200
0,4406399,4406400
0,3887999,3110400
0,3283199,3283200
0,3801599,3801600
0,3369599,3283200
0,3283199,3283200
0,2591999,2592000
0,2505599,2505600
0,2678399,2505600
0,2591999,2592000
2,2937599,2937600
0,2332799,2332800
0,2678399,2678400
0,2678399,2678400
0,2678399,2678400
0,2591999,2592000
0,1987199,1987200
0,1814399,1814400
0,2332799,2332800
0,1987199,1987200
0,1987199,1987200
0,1814399,1814400
0,1382399,1382400
0,1123199,1123200
1,1123199,1123200
0,950399,950400
0,863999,864000
0,345599,345600
0,691199,691200
0,691199,691200
0,691199,691200
2,691199,691200
0,691199,691200
0,172799,172800
0,172799,172800
2,298096681,297907200
0,230466924,197769600
2,298012825,297993600
0,298023089,268963200
5,298115041,297993600
2,268407517,269136000
0,256387820,252292478
2,268041298,255916800
4,268218603,224194413
0,298193171,251586953
0,223814413,225216324
0,267793318,262637687
0,266935070,225079510
0,298190911,213926400
0,267621745,261591638
5,267876902,263779200
0,267443006,266759038
0,267799365,259539095
0,267191627,176544761
0,297840388,284916495
0,267351443,256410883
0,297773334,253981177
0,201341611,199312378
0,267627376,192304913
0,266416026,145949855
4,297845598,295488000
0,266246501,251678652
0,297852716,276739200
4,267020015,237600000
4,297860779,258422400
5,297835467,297993600
0,297689085,297907200
0,266323655,215930540
0,264767504,250466909
0,266230880,263881514
0,266243001,266457600
0,266238238,265517723
0,265534956,262115100
0,266057783,157420800
4,265380245,266457600
1,265985949,266457600
5,265981331,261100800
0,265720911,235745266
4,297493657,277257600
4,297492176,289958400
1,265971705,266457600
1,265195336,261016440
4,265545881,253025334
1,297836649,278726400
4,265802002,131339925
0,265207124,262808124
0,265372474,265580247
0,297687264,299183695
5,297084371,297993600
0,297422078,295315200
0,265465111,261100800
4,264773615,256089600
0,264343181,266443835
2,264948439,208640961
4,297342510,294451200
2,297334185,297907200
0,264514674,185155232
5,264251502,240887288
4,297331345,76636800
0,245894399,245894363
0,263562541,258615117
3,297170825,297734400
2,297165406,268099200
0,297160680,195264000
4,296308858,297523790
0,296205161,254620800
0,263390183,260664948
0,263819424,178910471
0,263809785,263050489
0,263642874,199877839
0,263740797,240424997
0,295951818,197942400
0,295944214,122669784
0,261216964,256939631
4,263039607,181267200
0,295940718,243932800
0,262617724,263801511
0,154757146,155174400
0,262431622,262916042
0,262352947,262351607
0,261566510,259065406
0,295861959,291026051
4,295681463,294529366
0,262096250,68515200
0,260886715,249216266
0,260106301,250181782
4,295612025,273110491
0,260181463,86832000
4,270823121,271728000
0,260967812,253161339
4,295424878,269470871
0,261146174,237934248
0,295266419,284521112
4,261749635,259691887
0,261138093,201269731
0,260194227,258298962
0,295600549,153619200
0,147732592,103406948
0,261142211,261114097
4,261401028,235683951
8,295527157,295401600
0,295272466,295401600
0,259660869,211310901
4,260620125,242784000
0,259752679,259106174
0,290252883,285142705
4,260544247,247639803
1,260714676,257899630
0,295237180,154828800
0,295430987,260470631
0,295422057,292812571
1,295171249,257057413
0,259485562,254262333
3,260283966,230526996
0,257252092,258019798
1,295095487,163222474
1,260113269,260328395
0,259499636,258180994
0,295268027,237424567
0,295264192,293294566
0,259584286,242873220
0,295008513,253347318
0,259574134,167196667
4,294918881,295574400
4,259589575,249955200
0,258550589,236057219
5,295002743,279504000
5,295003432,250387200
0,259067322,120262542
0,259319754,190749110
0,259158844,256756002
5,258728789,258508800
0,258623538,252269492
0,295006794,156816000
0,294914477,285205651
0,256383028,248884942
0,258205729,242558479
0,258122497,259124283
0,294906677,294008901
0,258279842,257221106
4,258117801,199297420
0,294830527,296554849
4,258113018,236563200
4,257778476,258595200
0,294652168,235236359
0,257943280,66383390
0,294308670,290875802
0,294321877,282853588
4,257769584,78624080
0,294484761,290718878
2,256736374,177206400
0,294576562,281027780
0,256998018,213391891
0,257085200,256003517
5,294481375,210153781
0,294404248,289544400
2,294401246,274060800
0,255877613,252698101
3,256739364,178114872
0,255689587,162654607
4,293880282,271728000
0,255699604,94262400
5,293194749,279504000
0,293626426,287940917
0,256395293,258508800
0,291633477,291412182
0,291377249,285454927
0,256300580,213296205
0,247497586,213408000
0,294141426,289353600
0,255694178,205857389
0,293959456,286146056
0,291803223,205764914
4,256050492,214099200
0,291291276,263259645
0,255177801,94003200
0,294221048,240568338
0,293972068,260855479
0,255354005,253378111
0,293454704,281491200
0,253109053,230971219
5,293186644,292723200
1,255441939,68428800
0,255272759,255695669
0,289912748,280343921
1,254838351,255830400
0,292928769,218595853
0,254827051,172807112
5,254834065,226713600
0,254746248,245548800
0,254666624,254687275
0,254493654,251569982
0,254318395,247727010
0,254312261,111392287
0,254061934,253111544
0,253960753,253510720
0,253887862,249696000
0,253887814,179020800
0,253613871,176309920
0,253450512,252299375
0,253535419,255657600
0,291712329,286778946
0,252841135,242179200
0,291294957,245803767
0,291285368,260824859
0,252672531,253158900
0,291272596,285729694
0,252502629,204901329
0,252314172,252247151
0,283001692,282294280
0,249138040,242624423
5,283778181,284947200
0,252332507,214197309
0,291207941,156038400
4,251720186,253421323
5,252076809,230083200
0,287580654,287811648
0,244022728,223344000
0,251724462,242437462
0,251644371,232832250
0,292233832,292723200
0,251296364,192758400
5,251202531,243253732
0,285752879,283134876
0,251289044,249980520
4,292073417,292636800
1,286872362,284947200
0,217240230,218790389
2,250950296,239068800
0,289383273,289084097
0,290770507,289950157
4,250589911,218937600
0,248961768,228168081
0,247836346,247363200
0,284194767,285556262
2,289301211,227491200
0,248525041,242526835
0,291104274,272914946
0,291117157,177199664
0,249995938,250732800
0,249130352,113848767
0,248100298,247772904
0,290857616,216769470
0,248611530,243991888
0,248619412,125880370
0,289568871,289236804
0,248529488,250446865
0,284715034,270235796
5,247928139,244512000
4,290158470,287625600
0,247925224,244660912
0,247240357,223948800
0,79401599,79401600
0,287398186,288140199
4,247664212,239068800
0,289649175,287539200
0,247493295,199843200
2,247307059,242179200
0,247322009,240956104
0,290505539,291703640
0,234181833,231206400
0,288087128,270297985
0,246617208,243808084
0,246020765,247190400
4,245761608,220056645
0,290166578,269622797
0,244892959,245508601
0,244976363,242779975
0,289718175,214029526
0,244376686,232584342
0,244547670,227211913
0,244460900,242784063
0,244455113,240379521
0,243688720,241747200
5,240309936,242352000
0,243762271,241489649
0,243931959,243238900
0,243851396,239673600
4,243429004,244944000
5,290247898,265420800
0,243081419,239893358
8,241614713,240021383
0,243152161,243590794
1,21340799,21340800
4,242823858,234057600
0,242548701,233971200
1,242206970,226800000
0,241518675,225115208
0,242214875,221861420
4,289386879,287625600
5,242021251,244252800
5,241601893,243294336
4,241431104,230428800
0,241262267,239289836
4,240913974,234136316
0,240910037,226454400
0,289298508,274889373
4,240751545,226627200
0,240746586,228821384
0,240128223,38966400
0,240140997,214809234
0,239795706,209711914
4,239620858,239328000
0,239530741,238165643
0,237806054,198024566
3,239018106,236995200
0,237624931,233575912
0,238577766,235506304
0,237968711,228960000
0,289897884,233774447
1,238319688,221616000
0,237895654,219186103
0,237276441,237040090
0,237294436,214653141
0,237036407,227245404
0,287928282,287357879
0,235997919,228411538
0,236675782,237837794
0,236422623,233870912
4,235903796,181020543
0,235991561,232605270
0,235815689,236529797
0,235299955,234001475
0,227433710,210663848
1,234785862,236995200
4,234694261,233712000
0,231752566,232647363
0,288614387,287328700
0,233486013,235579084
0,233491606,232636163
0,14687999,14688000
5,233744779,234489600
0,233482435,192240000
0,234079322,233651441
0,233310707,228933315
0,233405906,200991037
0,233144124,216259200
0,225543303,197596800
0,233059212,170726623
0,233046817,222902539
0,232790259,213012664
0,231674922,231512985
0,280930563,214272000
2,232363175,234057600
0,231850343,231663953
0,232191652,229726892
0,232186661,216782591
0,231934324,222566400
0,232195794,233519192
5,289397483,284947200
0,230721350,230241335
0,230108433,103849270
2,231077733,220921319
0,231068369,195175306
0,161683469,155850655
0,230036656,219640562
0,230118004,232555660
0,229684359,229219200
4,257861007,250567637
0,229848284,214116318
0,228306044,230590018
1,229433730,226454400
0,228135062,226619567
0,101475880,100592648
4,229259692,64886400
0,228645361,213155593
0,225022963,188997258
1,229158276,158025600
0,228634693,150936740
5,228560113,229046400
4,228650952,229305600
0,227616912,195624865
0,227611499,213792300
0,228032583,226800000
4,227606905,223516800
0,227949844,222103541
0,228196889,208800048
0,228129397,219715200
0,227701629,92032030
0,289291560,279105105
0,227518804,91039911
0,227002641,220195922
0,226922835,226675354
0,226235918,141726686
0,227350737,228432000
4,220870680,213321600
0,226313631,224638702
0,234515235,232492780
0,225804610,224987744
0,225795761,216119852
0,224667354,161152993
4,207485599,208224000
0,226406693,177181025
0,226233202,225504000
0,225792383,222293826
0,226138933,223621005
4,224590722,221443200
4,225190143,147398400
0,225094851,198722858
0,225275250,98348097
4,224593039,223776000
0,225017681,212798019
4,224673089,226540942
5,224584043,203095940
0,224413620,220761509
4,223807595,223460890
0,224319962,221079336
0,223985945,162583242
0,224236147,223052792
0,223723184,127493278
5,289378979,157736896
1,223889735,194581951
0,222770416,162075245
0,223458022,218678400
0,223116357,95644800
0,223111080,201331727
2,213099614,212707204
0,222598045,220153511
0,222171837,213479900
0,222085430,215290858
5,288449275,197769600
0,168240777,170777021
0,221999185,205103594
0,220440806,220889404
2,288531770,289872000
0,220704680,222084336
0,220946188,211248658
0,221042338,216172800
4,220446268,221356800
4,220788608,222910883
0,220701761,221233237
4,219570134,186710400
4,219834079,219872086
0,219576332,220662437
0,219482183,173463621
0,219233555,215119802
0,219228748,219437875
0,219052411,216085902
0,218625589,202857439
0,218963381,215052477
0,216643665,214956137
1,218535530,192067223
0,289216426,288124950
0,217854959,182724273
0,217680709,187276087
0,217422286,219435525
0,217247650,217998515
0,216719052,215376484
4,288097071,290006790
0,205066294,205712800
0,215261238,215925626
5,214831273,205632000
0,214138744,214448316
0,288785925,279574418
0,208945975,210995185
0,214217462,212635689
0,213700125,212268128
0,208952791,207626972
1,213600555,213494400
4,213183960,177465600
0,213174897,80006400
0,287908444,268120453
0,212487968,203434781
0,208862062,127199008
0,209893312,210869152
0,211116148,207770175
0,210594445,209311855
5,288422893,269544110
0,209203731,175506636
0,207390128,134784000
4,288525811,279676800
2,207480310,208137600
0,208168049,200281838
0,207745646,197624860
0,207741647,202553927
0,208075796,205620299
0,207997834,200214386
0,285502210,279714398
5,207911098,208310400
0,207564534,208215663
0,206866363,200805969
4,206965738,189734400
1,206879156,205286400
1,288513488,282096000
1,206953973,136857600
0,206778702,171498919
0,206280133,206190977
4,205742910,146361600
4,205919187,208051200
5,205837593,205202021
0,205752852,109817512
4,205585945,205545600
0,205239152,179111485
5,205305184,168654912
4,205152801,207532800
0,204962195,206644487
0,203938184,205540114
0,203753637,201829365
0,203409948,204706247
5,203508777,170947858
0,203330454,199127805
4,203251535,202435200
0,201347105,179600918
0,202724509,112177308
0,197206058,190171022
0,202642619,202601461
0,202561768,168944829
0,202557626,201642586
0,202039457,185554911
0,202034944,128869296
0,201612452,199739474
0,288272943,275011200
0,201139199,197769673
2,200394475,193970640
4,200139582,202608000
0,199783358,38620800
5,200223894,181955293
4,199702670,200188800
0,198933374,197149724
0,199865972,192766008
0,199526212,135612323
4,199005673,200275200
0,199184309,114147218
0,198501350,199419772
0,197717450,197683200
1,197954127,107568000
4,197982890,199929600
1,197891516,200275200
0,197291773,198262056
4,197114830,186969600
0,196246305,195793400
0,195477280,183043756
0,195993662,197217263
0,195981383,193301022
0,195987642,195868800
0,195550025,195004800
0,195298977,193019096
0,70965452,68679097
8,194946621,189907493
4,194858600,163209600
0,185197230,121403899
0,287750713,267910070
0,189860222,184363921
0,184413815,181077680
0,188296192,185415034
0,180267991,166066734
0,288009140,216598124
0,186314749,109480414
0,187613360,164591413
0,187443988,187446114
0,189856221,191102464
4,184507054,180043495
4,286975283,270082842
0,185711155,183643048
0,188824299,188188989
0,188653711,189734400
0,192188052,191721600
3,186922560,63417600
5,187617016,184723200
1,191586255,191836935
0,288083539,273282925
0,189504637,149229901
0,189258105,189826898
0,286094547,280002163
0,179837354,181958400
0,188903601,189734400
0,187088550,188505679
0,188131939,186897614
0,187085475,187724973
0,186407140,184319756
0,188222066,186726161
5,187520072,182044800
5,186311426,179366400
0,183808540,184439324
0,186752631,127593380
0,85994374,87004800
1,186914337,187142400
0,12700799,12614400
5,186839620,186897427
0,186490325,181800025
1,185787683,187056000
1,185969195,187056000
0,186228275,164998702
2,185877991,121286681
0,185095201,167807716
0,184660608,169165075
0,184580179,182582440
0,184752920,175750683
0,183899400,135673520
0,287561899,287444485
0,183886703,107841000
0,180263602,147484800
0,182319407,183516184
1,182693152,184550400
0,182233768,117998510
0,182161650,183944867
0,181563763,145280478
0,181482638,181699200
0,180962747,183103398
0,286801748,282127167
0,180780919,179970102
0,170511477,170195247
0,178546382,147830400
2,179139492,174268800
0,178962916,176209229
0,179107199,179107192
5,177768600,90028800
0,177759997,113356800
4,176904426,178759537
4,287472567,282528000
0,176716299,175184554
0,174309044,163209600
0,174742735,176601600
1,174287484,176765417
0,286783445,211161694
0,174116404,173750400
0,173521811,175996800
1,173528267,165801600
4,173262814,100137600
0,172395376,172429822
0,171115088,173418681
4,169630796,171331200
0,169296975,149731200
1,168954871,171331200
3,168952413,170812800
3,168950592,171331200
4,168432644,168652860
1,167472394,87091200
4,167227536,168652800
5,167040101,139708800
0,287212836,247503671
5,167137273,168739200
0,97154693,92426840
0,120979563,119057829
1,165149742,157080756
0,165146169,162150038
0,287410381,281418066
0,164196059,162763853
0,164717986,161209429
0,164029524,162714765
0,164118179,163468800
4,287641297,257126400
0,163511681,104160009
0,163418250,162087175
0,163501088,159711746
0,164021305,137030400
0,163506566,165567004
4,287640974,270950400
0,163580675,163452868
4,163240228,81302400
0,162128401,156721662
0,162121618,161656352
0,287492669,268991682
