Месяц,Всего аварий,Аварии простой,Аварии макс,Время жизни,Время активности,Звонков,Отбитые звонки,Неотвеченные,Цена тарифа,Скорость тарифа,Доп услуги,Смотрешка,Пол,Платежей,Тип платежа,Сумма платежей,Сервисная заявка,Отток
3,19,49320,39300,177755574,170977916,2,0,0,1100,300,0,0,0,3,9,3300,1,0
3,19,73031,35834,177240414,74467297,6,1,0,900,50,0,0,0,0,0,0,1,0
3,19,51300,24300,177751637,163123200,2,0,0,500,50,0,0,0,3,9,1200,1,0
3,11,17700,9960,177588186,170587784,5,3,0,990,50,0,0,0,2,6,1690,1,0
3,13,19200,9960,176982597,154156434,10,8,1,990,50,0,0,0,3,6,1474,5,0
3,17,72911,35774,176637306,146380714,0,0,0,990,50,0,0,0,3,9,2680,0,0
3,5,10680,9900,176372341,176342400,1,0,0,900,8,0,0,0,3,9,2449,0,0
3,17,72911,35774,174647654,134693366,0,0,0,990,50,0,0,0,3,9,2580,0,0
3,19,51300,24300,174810311,165628800,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,175086827,171353730,7,5,2,900,50,0,0,0,2,6,1800,0,0
3,37,50424,39360,226739484,171763200,0,0,0,900,8,0,0,0,3,9,2650,0,0
3,31,32564,25020,172223710,158112000,0,0,0,850,8,0,0,0,0,0,0,0,0
3,15,29460,24960,143803534,144892800,0,0,0,500,50,0,0,0,3,9,1500,0,0
3,11,17700,9960,174136036,154000341,7,5,1,1430,200,0,0,0,2,6,2100,1,0
3,17,72911,35774,173878007,163914204,3,0,1,990,50,0,0,0,3,9,3000,1,0
3,11,17700,9960,224769882,224026679,1,0,0,990,50,0,0,0,2,6,2000,1,0
3,21,74829,35714,173517382,174506594,3,3,0,1595,250,1,0,0,5,9,6600,0,0
3,21,74829,35714,173264223,173304512,4,3,0,1100,100,0,0,0,2,6,2200,1,0
3,33,50415,39300,172745396,154754943,0,0,0,650,100,0,0,0,1,3,650,0,1
3,17,72911,35774,172310821,168468381,3,0,0,1265,100,0,0,0,3,6,2300,1,0
3,21,74829,35714,164275310,152775848,0,0,0,1100,100,0,0,0,3,9,2900,1,0
3,11,17700,9960,168594166,169056963,23,6,8,990,50,0,0,0,2,6,1690,2,0
3,17,35580,24120,225455987,226886400,2,0,0,650,100,0,0,0,3,9,1650,1,0
3,16,45420,37860,170920922,170640000,0,0,0,500,50,0,0,0,2,6,800,0,0
3,17,72911,35774,170152307,168280515,8,8,0,990,50,0,0,0,2,6,1800,0,0
3,21,74829,35714,170241445,137604125,2,0,1,990,50,0,0,0,3,9,2680,1,0
3,21,74829,35714,162384903,134265600,1,0,0,990,50,0,0,0,3,9,2620,1,0
3,17,72911,35774,169900812,144201823,0,0,0,990,50,0,0,0,4,9,2527,0,0
3,11,17700,9960,169888417,164841540,2,0,2,1100,100,0,0,0,3,9,2900,0,0
3,13,19140,9900,169729782,164173470,14,9,2,990,50,0,0,0,2,6,1000,0,0
3,17,72911,35774,217772163,177206400,0,0,0,900,50,0,0,0,2,3,2000,0,0
3,23,32827,24360,169204775,170899200,0,0,0,500,50,0,0,0,4,6,1900,0,0
3,17,72911,35774,169033252,166798564,1,1,0,990,50,0,0,0,2,6,1600,0,0
3,17,72911,35774,168768809,165081740,16,9,4,900,50,0,0,0,2,3,800,0,0
3,29,38908,25380,167919333,160182119,0,0,0,650,100,0,0,0,3,9,1850,0,0
3,19,51300,24300,167909969,134522506,0,0,0,800,100,0,0,0,3,6,2378,0,0
3,13,19200,9960,167303960,163411634,33,27,4,1000,100,0,0,0,2,6,2000,1,0
3,5,10680,9900,166878256,160531200,0,0,0,900,8,0,0,0,4,9,2650,0,0
3,7,10800,9900,166525959,168480000,4,0,3,900,8,0,0,0,4,9,2350,0,0
3,17,72911,35774,166613086,160317808,3,1,1,990,50,0,0,0,2,6,1600,0,0
3,14,49020,39300,194702607,187660800,3,0,1,650,100,0,0,0,3,9,1650,1,0
3,17,72911,35774,166689884,151697846,2,0,1,990,50,0,0,0,3,6,2780,0,0
3,17,72911,35774,165147644,167536940,15,9,2,990,50,1,0,0,6,9,3526,3,0
3,17,72911,35774,164976662,163288367,3,2,0,990,50,0,0,0,5,9,2850,0,0
3,11,17700,9960,165486961,160451593,2,0,0,900,50,0,0,0,0,0,0,0,0
3,17,72911,35774,226405010,221593090,3,0,0,990,50,0,0,0,2,6,1890,2,0
3,20,204000,87720,165999876,107913600,0,0,0,650,100,0,0,0,3,9,1950,0,0
3,11,17700,9960,165476293,144283940,0,0,0,990,50,0,0,0,2,6,1911,0,0
3,20,49560,39240,165401713,165715200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,165141762,151788911,1,0,0,1595,250,0,0,0,4,9,4190,0,0
3,11,17700,9960,226386825,222463785,80,67,7,990,50,0,0,0,2,6,2000,1,0
3,35,50977,39360,164458512,144806400,0,0,0,900,8,0,0,0,1,3,900,0,0
3,17,72911,35774,164453099,155826418,51,35,10,990,50,0,0,0,2,6,1826,1,0
3,19,51300,24300,164874183,165888000,6,1,0,650,100,0,0,0,3,9,1650,1,0
3,13,48960,39300,164448505,160185600,3,0,0,650,100,0,0,0,3,9,1750,1,0
3,21,74829,35714,164791444,158772341,0,0,0,900,50,0,0,0,2,6,1690,1,0
3,19,51300,24300,164970997,164160000,2,1,0,650,100,0,0,0,3,9,1650,0,0
3,30,52111,38820,164543229,34128000,3,1,1,1150,12,0,0,0,1,3,2000,1,0
3,13,19140,9900,226133160,219456000,2,2,0,990,50,0,0,0,2,6,1800,1,0
3,11,17700,9960,164284764,137548800,2,2,0,990,50,0,0,0,3,9,2680,0,0
3,0,0,0,158485889,147657600,0,0,0,850,8,1,0,0,0,0,0,0,0
3,1,60,60,157979918,105977241,0,0,0,900,50,1,0,0,0,0,0,0,0
3,7,10800,9900,163155231,162777600,3,0,2,900,8,0,0,0,2,6,1640,0,0
3,11,17700,9960,171356835,169247980,1,0,0,990,50,0,0,0,2,6,1066,0,0
3,17,72911,35774,162637361,152788652,0,0,0,1100,100,1,0,0,4,9,2800,1,0
3,14,48840,39120,144327199,144892800,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,14,49020,39360,163074802,164851200,0,0,0,500,50,0,0,0,3,9,1300,0,0
3,13,48960,39300,162037267,152236800,0,0,0,800,100,1,0,0,0,0,0,0,0
3,14,12660,9840,162633983,160241944,11,9,0,990,50,0,0,0,4,9,2145,2,0
3,21,74829,35714,162980533,160289805,1,1,0,990,50,0,0,0,2,6,1890,1,0
3,14,49020,39360,161432322,158112000,0,0,0,500,50,0,0,0,3,9,1400,0,0
3,17,72911,35774,161936451,133493880,39,12,20,1000,100,0,0,0,1,3,1000,2,0
3,13,19140,9900,162116850,55221963,1,0,0,990,50,0,0,0,1,3,850,1,0
3,14,48840,39120,161434639,160444800,4,1,0,800,100,1,0,0,2,6,1791,2,0
3,11,17700,9960,161859281,149466819,1,0,0,1100,100,1,0,0,4,9,3650,0,0
3,5,10680,9900,160827545,101433600,4,0,0,900,8,0,0,0,3,9,2550,0,0
3,21,74829,35714,161077747,159721592,20,10,6,990,50,0,0,0,2,6,1750,2,0
3,17,72911,35774,160564784,82574732,1,0,0,990,50,1,0,0,3,6,1900,0,0
3,25,33150,24420,160731335,153714751,0,0,0,600,25,0,1,0,3,9,1950,0,0
3,17,72911,35774,159612016,109371245,14,5,2,990,50,0,0,0,4,9,2800,3,0
3,17,72911,35774,159952680,140851727,0,0,0,1100,100,0,0,0,3,6,3300,0,0
3,11,17700,9960,159013437,150148700,0,0,0,990,50,1,0,0,3,6,2350,0,0
3,17,72911,35774,158927030,154724458,7,6,0,990,50,0,0,0,3,9,2600,1,0
3,21,74829,35714,158840785,141772394,0,0,0,990,50,0,0,0,5,9,2950,0,0
3,23,33749,24660,225373370,226713600,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,11,17700,9960,157546280,158753136,3,1,2,990,50,0,0,0,2,6,1600,2,0
3,11,17700,9960,157787788,150595858,2,0,0,990,50,0,0,0,4,6,1890,2,0
3,14,49020,39360,157287868,158112000,4,0,2,650,100,0,0,0,3,9,1750,0,0
3,11,11400,9960,156411734,142214400,0,0,0,650,100,1,0,0,1,3,1000,0,0
3,21,74829,35714,156417932,157331237,31,23,6,990,50,0,0,0,4,9,2550,0,0
3,11,17700,9960,156075155,154467002,38,18,9,990,50,0,0,0,2,6,1800,3,0
3,17,72911,35774,156070348,156106675,0,0,0,1430,200,0,0,0,5,9,4190,0,0
3,21,74829,35714,155894011,152754702,5,5,0,990,50,0,0,0,3,9,2580,0,0
3,21,74829,35714,155804981,151721277,8,2,0,990,50,0,0,0,3,6,1980,1,0
3,17,72911,35774,226058026,224793750,21,11,8,1100,100,0,0,0,4,9,4000,3,0
3,17,72911,35774,154859870,134527355,12,2,4,1450,250,0,1,0,3,6,2550,1,0
3,11,17700,9960,154263886,156104325,3,0,2,990,50,0,0,0,4,9,2700,1,0
3,21,74829,35714,154089250,154667315,0,0,0,990,50,0,0,0,3,9,2578,0,0
3,11,11400,9960,224938671,226886400,2,0,0,650,100,1,0,0,3,9,1750,1,0
3,17,72911,35774,152102838,152594426,0,0,0,990,50,0,0,0,5,9,2790,0,0
3,17,72911,35774,225627525,221004536,0,0,0,990,50,0,0,0,3,9,3000,0,0
3,11,17700,9960,151059062,149304489,9,4,1,990,50,0,0,0,2,6,2400,2,0
3,17,72911,35774,150541725,149639149,0,0,0,900,50,1,0,0,2,6,1700,0,0
3,17,72911,35774,145794391,146640486,2,2,0,990,50,0,0,0,3,9,2700,0,0
3,5,10680,9900,150025560,129168000,0,0,0,900,8,0,0,0,3,9,2450,0,0
3,34,50258,39360,149329568,142041600,0,0,0,1150,12,0,0,0,5,6,4400,0,0
3,21,74829,35714,147957748,144438975,5,3,1,990,50,0,0,0,2,6,1849,0,0
3,21,74829,35714,147517819,71964368,23,16,3,990,50,0,0,0,2,6,1690,1,0
3,11,17700,9960,146747691,146974046,0,0,0,990,50,0,0,0,3,9,2580,0,0
3,16,48974,39180,146832601,137030400,1,0,0,500,50,0,0,0,2,6,1000,0,0
3,17,72911,35774,137753542,140696546,5,2,3,990,50,0,0,0,2,6,1800,0,0
3,16,50940,23940,146045331,112175436,3,0,0,1100,300,0,0,0,4,8,3325,0,0
3,13,48960,39300,225367411,221529600,0,0,0,650,100,0,0,0,3,9,1900,0,0
3,23,32827,24360,144321910,144806400,0,0,0,650,100,0,0,0,3,6,1650,0,0
3,17,72911,35774,144587246,137086777,20,14,2,900,50,0,0,0,2,6,2650,2,0
3,17,72911,35774,144583247,141901127,18,11,5,990,50,0,0,0,2,6,1800,0,0
3,11,17700,9960,144839434,139638322,1,0,0,1100,100,0,0,0,2,6,2000,1,0
3,9,64371,31680,222343810,218937600,0,0,0,990,50,0,0,0,4,9,2900,0,0
3,20,204000,87720,143720756,141955200,0,0,0,900,8,0,0,0,2,3,1740,0,0
3,20,204000,87720,143795573,76032000,0,0,0,650,100,0,0,0,2,6,1300,0,0
3,17,72911,35774,143620302,113011200,0,0,0,990,50,0,0,0,4,9,2790,0,0
3,5,10680,9900,143629855,137116800,0,0,0,850,8,0,0,0,0,0,0,0,0
3,17,72911,35774,143022119,135927953,10,6,0,990,50,0,0,0,4,8,2583,2,0
3,17,72911,35774,143037924,139351245,18,9,6,900,50,0,0,0,1,3,800,3,0
3,5,10680,9900,142584510,89683200,0,0,0,900,8,0,0,0,2,6,1700,0,0
3,17,72911,35774,224147155,203558521,20,12,3,900,50,0,0,0,2,6,1790,2,0
3,17,72911,35774,142594452,94006312,3,1,0,900,50,0,0,0,1,3,900,1,0
3,14,48840,39120,142427545,142214400,0,0,0,650,100,0,0,0,2,6,1100,0,0
3,11,17700,9960,142080752,126234685,0,0,0,990,50,0,0,0,4,9,2800,0,0
3,0,0,0,223119938,189302400,0,0,0,850,8,0,0,0,0,0,0,0,0
3,17,72911,35774,140779784,142208914,0,0,0,990,50,0,0,0,3,9,2580,0,0
3,13,19200,9960,140251548,141375047,3,0,2,1100,100,0,0,0,3,9,3000,0,0
3,39,53071,39360,140172054,139190400,10,5,4,900,8,0,0,0,4,9,2350,0,0
3,17,72911,35774,140086594,141698989,6,3,2,990,50,0,0,0,4,9,2710,0,0
3,11,17700,9960,139566109,79315200,2,0,1,990,50,0,0,0,3,6,1880,0,0
3,11,17700,9960,134047658,126839822,1,0,0,1100,100,0,0,0,3,9,3250,1,0
3,17,72911,35774,139484219,139270261,24,16,3,990,50,0,0,0,2,6,1800,0,0
3,17,72911,35774,139403368,108402981,0,0,0,990,50,0,0,0,3,6,2000,1,0
3,17,72911,35774,139399226,139952986,1,0,0,990,50,0,0,0,3,9,2580,0,0
3,17,72911,35774,138454052,139086674,25,19,1,1100,100,0,0,0,4,9,2900,2,0
3,17,57420,40800,225114543,222134400,3,1,1,650,100,1,0,0,3,9,1850,0,0
3,17,72911,35774,137584673,131902901,3,0,0,1265,100,0,0,0,3,6,1900,3,0
3,23,32827,24360,137236075,138788066,0,0,0,800,100,0,0,0,3,9,2100,0,0
3,14,49020,39300,136981182,139363200,1,0,0,500,50,0,0,0,3,9,1200,0,0
3,13,48720,39120,137065494,118624093,1,0,0,650,100,0,0,0,3,9,1450,0,0
3,39,53071,39360,136725540,131932800,13,4,6,900,8,0,0,0,2,6,1750,1,1
3,17,72911,35774,136707572,133681430,13,5,3,990,50,0,0,0,3,9,1960,1,0
3,17,72911,35774,136367812,90857123,4,3,0,990,50,0,0,0,2,3,1800,1,0
3,26,204079,87840,136113720,134352044,1,0,0,650,100,0,0,0,3,9,1950,0,0
3,17,72911,35774,135763950,136659265,8,3,0,990,50,0,0,0,2,6,1850,2,0
3,14,48840,39120,134824490,136598400,3,0,1,800,50,1,0,0,3,9,2100,0,0
3,25,33150,24420,134733116,136944000,0,0,0,650,100,0,0,0,3,6,1650,0,0
3,11,17700,9960,134133373,134930856,1,0,0,990,50,0,0,0,4,6,1590,1,0
3,13,48960,39300,133956430,123638400,0,0,0,650,100,0,0,0,1,3,2000,0,0
3,18,56820,48300,133955840,131608067,0,0,0,500,50,1,0,0,4,9,1690,0,0
3,17,72911,35774,132486960,131922417,2,1,0,990,50,0,0,0,4,9,2830,0,0
3,17,72911,35774,132822983,134249888,7,3,3,1100,100,0,0,0,4,9,2050,1,0
3,7,10800,9900,132829242,134611200,14,6,4,900,8,0,0,0,3,9,2350,1,0
3,21,74829,35714,132394360,123897623,5,5,0,990,50,0,0,0,2,6,1600,0,1
3,17,72911,35774,132140577,129168916,0,0,0,1265,100,0,0,0,2,6,2214,0,0
3,21,74829,35714,7807052,10618297,6,5,1,1000,100,0,0,0,1,3,900,1,0
3,34,50258,39360,122038830,97632000,0,0,0,1150,12,0,0,0,2,6,2200,0,1
3,21,74829,35714,126701822,123711121,1,0,0,990,50,0,0,0,3,9,2800,1,0
3,11,17700,9960,117109591,102735534,0,0,0,1100,100,0,0,0,3,6,2100,0,0
3,11,17700,9960,224850740,169066799,9,8,0,990,50,0,0,0,3,9,3520,1,0
3,17,72911,35774,124454960,111801013,0,0,0,1100,100,0,0,0,2,6,2000,0,0
3,11,17700,9960,126697821,128030464,1,1,0,990,50,0,0,0,3,9,2476,1,0
3,12,48660,39120,121348654,115862400,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,19,49320,39300,223816883,206837242,0,0,0,800,100,1,1,0,1,3,2065,0,0
3,17,72911,35774,122552755,120311848,0,0,0,990,50,0,0,0,2,6,1690,0,0
3,15,45180,37740,125495311,126403200,0,0,0,650,100,0,0,0,3,6,1750,0,0
3,17,51120,24180,129029652,129168000,0,0,0,650,100,0,0,0,1,3,2000,0,0
3,23,33009,24420,128427855,128505735,1,0,1,650,100,0,0,0,1,3,2000,0,0
3,11,17700,9960,122449150,118716184,8,4,2,990,50,0,0,0,0,0,0,1,0
3,18,51360,24240,116678954,118627200,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,11,17700,9960,123852778,118441070,40,27,6,900,50,1,0,0,2,6,1300,2,0
3,17,72911,35774,125742632,101462316,15,8,5,990,50,0,0,0,2,6,1750,0,0
3,11,17700,9960,123248740,123666956,6,3,1,990,50,0,0,0,3,9,2580,1,0
3,17,72911,35774,223292240,223822471,0,0,0,990,50,0,0,0,8,9,3625,0,0
3,15,48813,39060,124361672,123984000,1,0,0,650,100,0,0,0,2,6,1100,0,0
3,21,74829,35714,123594231,85705691,9,3,5,990,50,0,0,0,2,6,2168,2,0
3,17,72911,35774,22835974,23673600,4,0,0,1100,100,0,0,0,3,9,3000,2,0
3,15,29460,24960,123681220,123652627,1,0,0,1000,200,1,1,0,5,9,4000,0,0
3,21,74829,35714,123331925,118382425,0,0,0,990,50,0,0,0,3,9,2700,0,0
3,25,33206,24360,122810795,123724800,0,0,0,650,100,0,0,0,3,6,1350,0,0
3,16,32400,24120,122719591,87158681,0,0,0,650,100,0,0,0,2,6,1200,0,1
3,17,72911,35774,121936801,105126611,19,13,2,990,50,0,0,0,2,6,2000,1,0
3,21,74829,35714,121421779,119251240,0,0,0,990,50,0,0,0,3,9,2800,0,0
3,11,17700,9960,224403499,224113285,0,0,0,990,50,0,0,0,2,6,1880,0,0
3,23,73751,36314,120728303,57729000,5,2,0,900,50,1,0,0,1,3,900,1,0
3,18,51360,24240,117105202,86832000,0,0,0,650,100,0,0,0,3,9,1800,0,0
3,25,33206,24360,119534752,121219200,1,0,0,650,100,0,0,0,2,6,1100,1,0
3,16,37857,27897,119075368,67886510,4,3,0,990,50,0,0,0,2,6,1790,1,0
3,5,10680,9900,119009029,115948800,0,0,0,900,8,0,0,0,3,9,2600,0,0
3,11,17700,9960,117804347,119772198,16,12,2,1100,100,0,0,0,2,3,1100,1,0
3,17,72911,35774,223643348,220857725,0,0,0,990,50,0,0,0,3,9,2580,0,0
3,13,56580,40740,117622519,116638902,0,0,0,600,25,0,0,0,3,9,1800,0,0
3,16,32400,24120,115981092,110937600,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,16,92044,35714,115804516,114020186,3,3,0,1100,100,0,0,0,2,6,1803,0,0
3,15,48813,39060,114610200,39830400,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,16,48974,39180,113746026,115601137,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,13,48960,39300,224314167,219196800,0,0,0,650,100,0,0,0,3,9,1600,0,0
3,18,51360,24240,111150644,110419200,0,0,0,650,100,0,0,0,1,3,1350,0,0
3,1,60,60,106050850,79876183,0,0,0,900,50,1,0,0,0,0,0,0,0
3,26,204079,87840,111129084,113520617,3,2,1,650,100,0,0,0,3,9,1500,0,0
3,7,840,540,218527445,185155200,0,0,0,850,8,0,0,0,0,0,0,0,0
3,17,72911,35774,110958004,110419200,0,0,0,990,50,0,0,0,3,6,2230,0,0
3,15,32280,24120,110369867,102470400,0,0,0,650,100,0,0,0,3,6,1650,0,0
3,19,49320,39300,106472396,108000000,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,26,37528,24420,103723645,94953600,0,0,0,500,20,0,0,0,0,0,0,0,0
3,5,10680,9900,104587982,97221505,0,0,0,850,8,1,1,0,0,0,0,0,0
3,13,48960,39300,104069136,105321600,2,0,0,650,100,0,0,0,3,9,1650,1,0
3,12,48660,39120,103881701,105408000,0,0,0,500,50,1,0,0,6,9,2050,0,0
3,17,72911,35774,224054436,192207671,0,0,0,990,50,1,0,0,3,8,2650,0,0
3,21,74829,35714,33996293,34430981,2,0,1,1265,100,0,0,0,3,9,3380,0,0
3,14,12660,9840,101987769,101497238,17,14,3,990,50,0,0,0,2,6,1690,0,0
3,21,74829,35714,101979133,101201892,15,9,2,990,50,0,0,0,1,3,2000,2,0
3,11,17700,9960,224251981,218086866,5,1,2,990,50,0,0,0,2,6,1690,1,0
3,13,19140,9900,101037659,102197453,1,1,0,990,50,0,0,0,0,0,0,1,0
3,17,72911,35774,100871124,99875318,4,3,0,990,50,0,0,0,2,6,1000,1,0
3,10,11340,9900,224482897,193968000,0,0,0,900,8,0,0,0,3,9,2350,0,0
3,11,17700,9960,100342688,99058946,6,0,3,1430,200,0,0,0,2,6,2730,1,0
3,21,74829,35714,100862905,76291200,0,0,0,1265,100,0,0,0,3,9,3500,0,0
3,17,72911,35774,100348166,102235804,2,2,0,990,50,0,0,0,3,9,2500,0,0
3,10,11340,9900,224482574,209347200,0,0,0,900,8,0,0,0,2,6,1700,0,0
3,17,72911,35774,100422275,100121668,0,0,0,1100,100,0,0,0,3,9,2900,0,0
3,13,48960,39300,100081828,39225600,1,0,0,500,50,0,0,0,3,9,1340,0,0
3,18,51360,24240,98603996,98663603,1,0,0,650,100,0,0,0,3,9,1650,0,0
3,34,50258,39360,98624503,97286400,0,0,0,1150,12,0,0,0,3,9,3100,0,0
3,14,49020,39300,97195310,97113600,0,0,0,600,25,0,0,0,3,9,1400,0,0
3,14,12660,9840,95842204,93267146,1,1,0,990,50,0,0,0,2,6,1700,0,0
3,17,72911,35774,95515306,95070246,3,3,0,990,50,0,0,0,2,6,1600,0,0
3,5,10680,9900,94564115,94953600,0,0,0,900,8,0,0,0,3,9,2000,0,0
3,17,72911,35774,94299065,87020832,0,0,0,990,50,0,0,0,3,6,2430,0,0
3,11,17700,9960,94128214,95730055,0,0,0,990,50,0,0,0,3,9,2600,0,0
3,11,17700,9960,224070008,223413558,3,2,0,1000,100,1,0,0,4,6,2275,1,0
3,18,51360,24240,93874022,89596800,0,0,0,650,100,0,0,0,3,9,1950,0,0
3,17,72911,35774,93613005,93642045,0,0,0,1265,100,1,1,0,2,6,3000,0,0
3,17,57420,40800,187530082,187574400,0,0,0,1100,300,0,0,0,4,9,2450,1,0
3,17,72911,35774,24988575,26870400,3,0,0,990,50,0,0,0,4,9,2880,1,0
3,13,19140,9900,91617189,81651350,0,0,0,1100,100,0,0,0,3,9,3100,0,0
3,16,48974,39180,90765771,92275200,0,0,0,500,50,0,0,0,3,9,1200,0,0
3,11,17700,9960,90762695,89938488,3,0,2,990,50,0,0,0,3,9,2786,0,0
3,11,17700,9960,89804147,73173436,0,0,0,990,50,0,0,0,5,9,2878,0,0
3,21,74829,35714,89451114,85749408,13,8,3,990,50,0,0,0,2,6,1690,1,0
3,21,74829,35714,89800238,89644169,1,0,0,990,50,0,0,0,3,6,1880,0,0
3,17,72911,35774,223888395,224429308,1,0,0,1430,200,0,0,0,3,9,4800,0,0
3,18,51360,24240,88154236,81820800,0,0,0,500,50,0,0,0,3,9,1300,0,0
3,17,72911,35774,87726952,90100168,1,0,0,990,50,0,0,0,3,9,2580,1,0
3,26,204079,87840,87470596,84344780,11,11,0,650,100,1,0,0,5,9,1962,0,0
3,17,72911,35774,87042711,85771508,44,36,1,990,50,0,0,0,5,9,2789,3,0
3,18,49093,39180,87048715,85711354,3,0,1,650,100,1,0,0,3,9,1800,0,0
3,17,72911,35774,86176489,87073963,11,6,3,990,50,0,0,0,2,6,1790,1,0
3,18,51360,24240,86257824,84326400,0,0,0,500,50,0,0,0,3,9,1500,0,0
3,13,19140,9900,223802582,220277957,3,1,0,990,50,0,0,0,2,3,900,2,0
3,35,50977,39360,85313677,86918400,0,0,0,900,8,0,0,0,3,9,2350,0,0
3,17,72911,35774,85311237,80531666,2,0,0,900,50,0,0,0,1,3,500,0,0
3,16,48974,39180,84705883,85925455,0,0,0,1100,300,1,0,0,3,9,3055,0,0
3,16,32400,24120,83850128,69221752,0,0,0,1100,300,0,0,0,2,6,2300,0,0
3,13,19140,9900,82289241,75968895,4,3,1,1300,200,0,0,0,3,6,2402,2,0
3,11,17700,9960,82106987,83363041,5,1,3,990,50,0,0,0,5,9,2800,0,0
3,17,72911,35774,82029891,76193613,0,0,0,1265,100,0,0,0,2,6,2365,0,0
3,33,50415,39300,81242072,52617646,12,4,0,500,50,0,0,0,3,9,1500,5,0
3,21,49625,39120,223730271,216518400,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,11,17700,9960,78925848,78797669,32,23,6,990,50,0,0,0,3,6,2300,0,0
3,21,74829,35714,79707348,80793506,0,0,0,990,50,0,0,0,2,6,1780,0,0
3,13,48960,39300,79172507,76550400,1,0,0,800,50,0,0,0,2,6,1400,0,0
3,14,48840,39120,77099317,76550400,0,0,0,800,100,0,0,0,3,9,2400,0,0
3,17,57420,40800,223469833,221675969,0,0,0,1100,300,0,0,0,3,9,3000,0,0
3,17,72911,35774,76401224,75340430,0,0,0,990,50,1,0,0,3,9,2600,0,0
3,14,49020,39300,76154367,63244800,0,0,0,650,100,0,0,0,2,6,1600,0,0
3,7,10800,9900,76144806,73872000,0,0,0,900,8,1,0,0,2,6,3600,0,0
3,19,49320,39300,76071067,76377600,0,0,0,500,50,0,0,0,3,9,2200,0,0
3,11,17700,9960,75891471,77596133,7,4,0,990,50,0,0,0,2,6,1769,1,0
3,17,76123,40303,75884950,76464000,0,0,0,650,100,0,0,0,1,3,1100,0,0
3,15,71591,34814,220960823,182476800,0,0,0,900,50,0,0,0,0,0,0,0,0
3,11,17700,9960,75632853,75813514,14,10,1,990,50,0,0,0,3,6,2588,0,0
3,38,50551,39360,75551817,50198400,12,3,6,900,8,0,0,0,2,6,1750,1,0
3,17,72911,35774,223385536,213623709,2,1,0,990,50,0,0,0,2,6,2000,2,0
3,34,50258,39360,75465507,76204800,0,0,0,900,8,1,0,0,3,6,1550,0,0
3,11,17700,9960,74428389,55457522,0,0,0,990,50,0,0,0,2,6,1690,2,0
3,40,53910,39360,74429612,76377600,2,1,0,900,8,0,0,0,2,6,1700,0,0
3,5,10680,9900,74076531,73526400,1,0,0,900,8,0,0,0,3,6,2570,0,0
3,17,72911,35774,223368272,192421171,16,6,7,990,50,0,0,0,2,6,1780,3,0
3,20,35160,20460,71896918,66085632,0,0,0,650,100,0,0,0,4,9,2300,0,0
3,11,17700,9960,70782661,70740668,5,4,0,1100,100,1,0,0,2,6,1900,2,0
3,20,204000,87720,70101012,50198400,1,0,0,500,50,0,0,0,2,6,900,0,1
3,19,49320,39300,69821013,70782410,18,7,6,1000,200,0,1,0,4,9,3001,0,0
3,21,74829,35714,20995199,20995200,0,0,0,120,1,0,0,0,2,6,3400,0,0
3,11,17700,9960,57843972,57918520,0,0,0,990,50,0,0,0,3,6,2700,0,0
3,13,19200,9960,58712051,52772960,0,0,0,990,50,0,0,0,2,6,2000,0,0
3,13,48900,39000,68883802,68601648,0,0,0,1100,300,0,1,0,2,6,3000,0,0
3,17,72911,35774,67780906,60739200,0,0,0,1000,100,0,0,0,1,3,1000,0,0
3,17,72911,35774,65000051,67427666,2,0,0,990,50,0,0,0,3,9,2690,1,0
3,21,74829,35714,66907843,53572789,27,23,4,990,50,0,0,0,3,6,1880,0,0
3,17,72911,35774,65189916,67489133,1,1,0,1100,100,0,0,0,2,6,1756,0,0
3,21,74829,35714,64041175,65570887,1,1,0,990,50,0,0,0,3,9,2350,0,0
3,11,17700,9960,222433135,200338806,0,0,0,990,50,0,0,0,3,9,2800,1,0
3,13,48960,39300,66564495,68428800,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,17,72911,35774,57835506,58228261,11,5,4,990,50,0,0,0,3,9,2580,1,0
3,5,10680,9900,66482183,61711667,0,0,0,900,8,0,0,0,4,9,2650,0,0
3,21,74829,35714,65258866,66790202,4,0,0,990,50,0,0,0,3,9,2880,1,0
3,19,12300,10500,223025980,151850683,8,2,2,990,50,0,0,0,2,6,1386,4,0
3,14,48840,39120,65965699,66096000,5,1,1,800,100,1,0,0,3,9,2100,1,0
3,33,50415,39300,64656708,65750400,0,0,0,650,100,0,0,0,3,9,1650,0,0
3,21,74829,35714,222441503,222829587,3,0,0,990,50,0,0,0,4,6,2680,0,0
3,17,72911,35774,64562129,61425861,10,9,0,1100,100,0,0,0,2,6,1900,1,0
